2025-08-16 01:30:19 | INFO | train | Output directory: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai
2025-08-16 01:35:18 | INFO | train | epoch=10 step=10/115 global_step=1045 loss=0.6537 batch_acc=0.6250 lr=0.000672263 time=0.042s ips=3078/s
2025-08-16 01:35:18 | INFO | train | epoch=10 step=11/115 global_step=1046 loss=0.6636 batch_acc=0.6562 lr=0.000671564 time=0.042s ips=3081/s
2025-08-16 01:35:18 | INFO | train | epoch=10 step=12/115 global_step=1047 loss=0.6307 batch_acc=0.6406 lr=0.000670865 time=0.041s ips=3086/s
2025-08-16 01:35:19 | INFO | train | epoch=10 step=13/115 global_step=1048 loss=0.6502 batch_acc=0.6406 lr=0.000670165 time=0.036s ips=3539/s
2025-08-16 01:35:19 | INFO | train | epoch=10 step=14/115 global_step=1049 loss=0.6701 batch_acc=0.6016 lr=0.000669464 time=0.036s ips=3533/s
2025-08-16 01:35:19 | INFO | train | epoch=10 step=15/115 global_step=1050 loss=0.6178 batch_acc=0.6875 lr=0.000668764 time=0.036s ips=3521/s
2025-08-16 01:35:19 | INFO | train | epoch=10 step=16/115 global_step=1051 loss=0.6562 batch_acc=0.6562 lr=0.000668063 time=0.037s ips=3479/s
2025-08-16 01:35:20 | INFO | train | epoch=10 step=17/115 global_step=1052 loss=0.6135 batch_acc=0.6641 lr=0.000667361 time=0.036s ips=3549/s
2025-08-16 01:35:20 | INFO | train | epoch=10 step=18/115 global_step=1053 loss=0.6723 batch_acc=0.6016 lr=0.00066666 time=0.036s ips=3514/s
2025-08-16 01:35:20 | INFO | train | epoch=10 step=19/115 global_step=1054 loss=0.6217 batch_acc=0.6328 lr=0.000665958 time=0.036s ips=3521/s
2025-08-16 01:35:20 | INFO | train | epoch=10 step=20/115 global_step=1055 loss=0.6766 batch_acc=0.6250 lr=0.000665255 time=0.037s ips=3496/s
2025-08-16 01:35:21 | INFO | train | epoch=10 step=21/115 global_step=1056 loss=0.6410 batch_acc=0.6406 lr=0.000664552 time=0.036s ips=3536/s
2025-08-16 01:35:21 | INFO | train | epoch=10 step=22/115 global_step=1057 loss=0.6476 batch_acc=0.6328 lr=0.000663849 time=0.036s ips=3527/s
2025-08-16 01:35:21 | INFO | train | epoch=10 step=23/115 global_step=1058 loss=0.6738 batch_acc=0.5703 lr=0.000663146 time=0.037s ips=3490/s
2025-08-16 01:35:22 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch9_step1058.pt
2025-08-16 01:35:22 | INFO | train | epoch=10 step=24/115 global_step=1059 loss=0.6691 batch_acc=0.6172 lr=0.000662442 time=0.036s ips=3539/s
2025-08-16 01:35:22 | INFO | train | epoch=10 step=25/115 global_step=1060 loss=0.6554 batch_acc=0.5938 lr=0.000661738 time=0.036s ips=3517/s
2025-08-16 01:35:23 | INFO | train | epoch=10 step=26/115 global_step=1061 loss=0.6609 batch_acc=0.5938 lr=0.000661033 time=0.036s ips=3520/s
2025-08-16 01:35:23 | INFO | train | epoch=10 step=27/115 global_step=1062 loss=0.6187 batch_acc=0.6875 lr=0.000660328 time=0.036s ips=3514/s
2025-08-16 01:35:23 | INFO | train | epoch=10 step=28/115 global_step=1063 loss=0.6428 batch_acc=0.6406 lr=0.000659623 time=0.037s ips=3484/s
2025-08-16 01:35:23 | INFO | train | epoch=10 step=29/115 global_step=1064 loss=0.6636 batch_acc=0.6406 lr=0.000658918 time=0.036s ips=3536/s
2025-08-16 01:35:23 | INFO | train | epoch=10 step=30/115 global_step=1065 loss=0.6397 batch_acc=0.6406 lr=0.000658212 time=0.036s ips=3514/s
2025-08-16 01:35:23 | INFO | train | epoch=10 step=31/115 global_step=1066 loss=0.6996 batch_acc=0.5625 lr=0.000657506 time=0.037s ips=3480/s
2025-08-16 01:35:23 | INFO | train | epoch=10 step=32/115 global_step=1067 loss=0.6354 batch_acc=0.6641 lr=0.000656799 time=0.036s ips=3542/s
2025-08-16 01:35:24 | INFO | train | epoch=10 step=33/115 global_step=1068 loss=0.6547 batch_acc=0.6250 lr=0.000656092 time=0.036s ips=3546/s
2025-08-16 01:35:24 | INFO | train | epoch=10 step=34/115 global_step=1069 loss=0.6332 batch_acc=0.6484 lr=0.000655385 time=0.037s ips=3483/s
2025-08-16 01:35:24 | INFO | train | epoch=10 step=35/115 global_step=1070 loss=0.6568 batch_acc=0.6328 lr=0.000654677 time=0.037s ips=3462/s
2025-08-16 01:35:24 | INFO | train | epoch=10 step=36/115 global_step=1071 loss=0.6710 batch_acc=0.5781 lr=0.00065397 time=0.036s ips=3549/s
2025-08-16 01:35:25 | INFO | train | epoch=10 step=37/115 global_step=1072 loss=0.6317 batch_acc=0.5938 lr=0.000653261 time=0.036s ips=3540/s
2025-08-16 01:35:25 | INFO | train | epoch=10 step=38/115 global_step=1073 loss=0.6390 batch_acc=0.6016 lr=0.000652553 time=0.041s ips=3151/s
2025-08-16 01:35:25 | INFO | train | epoch=10 step=39/115 global_step=1074 loss=0.6568 batch_acc=0.5859 lr=0.000651844 time=0.041s ips=3139/s
2025-08-16 01:35:25 | INFO | train | epoch=10 step=40/115 global_step=1075 loss=0.6449 batch_acc=0.6641 lr=0.000651135 time=0.041s ips=3085/s
2025-08-16 01:35:26 | INFO | train | epoch=10 step=41/115 global_step=1076 loss=0.6412 batch_acc=0.6016 lr=0.000650425 time=0.041s ips=3125/s
2025-08-16 01:35:26 | INFO | train | epoch=10 step=42/115 global_step=1077 loss=0.6508 batch_acc=0.6484 lr=0.000649716 time=0.041s ips=3126/s
2025-08-16 01:35:26 | INFO | train | epoch=10 step=43/115 global_step=1078 loss=0.6463 batch_acc=0.6172 lr=0.000649005 time=0.041s ips=3127/s
2025-08-16 01:35:26 | INFO | train | epoch=10 step=44/115 global_step=1079 loss=0.6529 batch_acc=0.5859 lr=0.000648295 time=0.037s ips=3474/s
2025-08-16 01:35:27 | INFO | train | epoch=10 step=45/115 global_step=1080 loss=0.6408 batch_acc=0.6484 lr=0.000647584 time=0.037s ips=3475/s
2025-08-16 01:35:27 | INFO | train | epoch=10 step=46/115 global_step=1081 loss=0.6391 batch_acc=0.5547 lr=0.000646873 time=0.037s ips=3478/s
2025-08-16 01:35:28 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch9_step1081.pt
2025-08-16 01:35:28 | INFO | train | epoch=10 step=47/115 global_step=1082 loss=0.6358 batch_acc=0.6719 lr=0.000646162 time=0.041s ips=3122/s
2025-08-16 01:35:28 | INFO | train | epoch=10 step=48/115 global_step=1083 loss=0.6281 batch_acc=0.6250 lr=0.00064545 time=0.041s ips=3127/s
2025-08-16 01:35:28 | INFO | train | epoch=10 step=49/115 global_step=1084 loss=0.6290 batch_acc=0.6406 lr=0.000644738 time=0.041s ips=3129/s
2025-08-16 01:35:28 | INFO | train | epoch=10 step=50/115 global_step=1085 loss=0.6557 batch_acc=0.5781 lr=0.000644026 time=0.041s ips=3129/s
2025-08-16 01:35:28 | INFO | train | epoch=10 step=51/115 global_step=1086 loss=0.6738 batch_acc=0.5625 lr=0.000643313 time=0.041s ips=3118/s
2025-08-16 01:35:28 | INFO | train | epoch=10 step=52/115 global_step=1087 loss=0.6826 batch_acc=0.5703 lr=0.0006426 time=0.038s ips=3326/s
2025-08-16 01:35:29 | INFO | train | epoch=10 step=53/115 global_step=1088 loss=0.6460 batch_acc=0.6172 lr=0.000641887 time=0.036s ips=3539/s
2025-08-16 01:35:29 | INFO | train | epoch=10 step=54/115 global_step=1089 loss=0.6347 batch_acc=0.6172 lr=0.000641174 time=0.036s ips=3515/s
2025-08-16 01:35:29 | INFO | train | epoch=10 step=55/115 global_step=1090 loss=0.5851 batch_acc=0.6719 lr=0.00064046 time=0.036s ips=3540/s
2025-08-16 01:35:29 | INFO | train | epoch=10 step=56/115 global_step=1091 loss=0.6212 batch_acc=0.6641 lr=0.000639746 time=0.036s ips=3540/s
2025-08-16 01:35:30 | INFO | train | epoch=10 step=57/115 global_step=1092 loss=0.6860 batch_acc=0.5859 lr=0.000639032 time=0.036s ips=3544/s
2025-08-16 01:35:30 | INFO | train | epoch=10 step=58/115 global_step=1093 loss=0.6681 batch_acc=0.5938 lr=0.000638317 time=0.037s ips=3487/s
2025-08-16 01:35:30 | INFO | train | epoch=10 step=59/115 global_step=1094 loss=0.6224 batch_acc=0.6875 lr=0.000637602 time=0.036s ips=3539/s
2025-08-16 01:35:30 | INFO | train | epoch=10 step=60/115 global_step=1095 loss=0.6827 batch_acc=0.5781 lr=0.000636887 time=0.036s ips=3540/s
2025-08-16 01:35:31 | INFO | train | epoch=10 step=61/115 global_step=1096 loss=0.6443 batch_acc=0.6875 lr=0.000636171 time=0.041s ips=3086/s
2025-08-16 01:35:31 | INFO | train | epoch=10 step=62/115 global_step=1097 loss=0.6456 batch_acc=0.6641 lr=0.000635455 time=0.041s ips=3086/s
2025-08-16 01:35:31 | INFO | train | epoch=10 step=63/115 global_step=1098 loss=0.6338 batch_acc=0.6719 lr=0.000634739 time=0.041s ips=3111/s
2025-08-16 01:35:31 | INFO | train | epoch=10 step=64/115 global_step=1099 loss=0.6557 batch_acc=0.6562 lr=0.000634023 time=0.037s ips=3468/s
2025-08-16 01:35:32 | INFO | train | epoch=10 step=65/115 global_step=1100 loss=0.6419 batch_acc=0.6406 lr=0.000633306 time=0.036s ips=3545/s
2025-08-16 01:35:32 | INFO | train | epoch=10 step=66/115 global_step=1101 loss=0.5909 batch_acc=0.6875 lr=0.000632589 time=0.037s ips=3500/s
2025-08-16 01:35:32 | INFO | train | epoch=10 step=67/115 global_step=1102 loss=0.6682 batch_acc=0.5938 lr=0.000631872 time=0.036s ips=3510/s
2025-08-16 01:35:32 | INFO | train | epoch=10 step=68/115 global_step=1103 loss=0.6667 batch_acc=0.6328 lr=0.000631155 time=0.036s ips=3545/s
2025-08-16 01:35:33 | INFO | train | epoch=10 step=69/115 global_step=1104 loss=0.6312 batch_acc=0.6562 lr=0.000630437 time=0.036s ips=3542/s
2025-08-16 01:35:34 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch9_step1104.pt
2025-08-16 01:35:34 | INFO | train | epoch=10 step=70/115 global_step=1105 loss=0.6873 batch_acc=0.5469 lr=0.000629719 time=0.041s ips=3125/s
2025-08-16 01:35:34 | INFO | train | epoch=10 step=71/115 global_step=1106 loss=0.6980 batch_acc=0.5312 lr=0.000629001 time=0.041s ips=3127/s
2025-08-16 01:35:34 | INFO | train | epoch=10 step=72/115 global_step=1107 loss=0.6350 batch_acc=0.6172 lr=0.000628282 time=0.040s ips=3196/s
2025-08-16 01:35:34 | INFO | train | epoch=10 step=73/115 global_step=1108 loss=0.6442 batch_acc=0.6094 lr=0.000627563 time=0.040s ips=3200/s
2025-08-16 01:35:34 | INFO | train | epoch=10 step=74/115 global_step=1109 loss=0.6333 batch_acc=0.6641 lr=0.000626844 time=0.040s ips=3203/s
2025-08-16 01:35:34 | INFO | train | epoch=10 step=75/115 global_step=1110 loss=0.6473 batch_acc=0.6016 lr=0.000626125 time=0.040s ips=3235/s
2025-08-16 01:35:34 | INFO | train | epoch=10 step=76/115 global_step=1111 loss=0.6569 batch_acc=0.5781 lr=0.000625405 time=0.040s ips=3236/s
2025-08-16 01:35:34 | INFO | train | epoch=10 step=77/115 global_step=1112 loss=0.6535 batch_acc=0.6094 lr=0.000624685 time=0.036s ips=3545/s
2025-08-16 01:35:35 | INFO | train | epoch=10 step=78/115 global_step=1113 loss=0.6062 batch_acc=0.7031 lr=0.000623965 time=0.036s ips=3546/s
2025-08-16 01:35:35 | INFO | train | epoch=10 step=79/115 global_step=1114 loss=0.6416 batch_acc=0.6406 lr=0.000623245 time=0.036s ips=3543/s
2025-08-16 01:35:35 | INFO | train | epoch=10 step=80/115 global_step=1115 loss=0.6125 batch_acc=0.6719 lr=0.000622524 time=0.037s ips=3486/s
2025-08-16 01:35:35 | INFO | train | epoch=10 step=81/115 global_step=1116 loss=0.6285 batch_acc=0.6719 lr=0.000621803 time=0.036s ips=3539/s
2025-08-16 01:35:36 | INFO | train | epoch=10 step=82/115 global_step=1117 loss=0.6181 batch_acc=0.6406 lr=0.000621082 time=0.036s ips=3539/s
2025-08-16 01:35:36 | INFO | train | epoch=10 step=83/115 global_step=1118 loss=0.6371 batch_acc=0.6875 lr=0.000620361 time=0.036s ips=3547/s
2025-08-16 01:35:36 | INFO | train | epoch=10 step=84/115 global_step=1119 loss=0.6174 batch_acc=0.6484 lr=0.000619639 time=0.037s ips=3486/s
2025-08-16 01:35:36 | INFO | train | epoch=10 step=85/115 global_step=1120 loss=0.6760 batch_acc=0.5312 lr=0.000618917 time=0.036s ips=3537/s
2025-08-16 01:35:37 | INFO | train | epoch=10 step=86/115 global_step=1121 loss=0.6041 batch_acc=0.6484 lr=0.000618195 time=0.036s ips=3540/s
2025-08-16 01:35:37 | INFO | train | epoch=10 step=87/115 global_step=1122 loss=0.6283 batch_acc=0.6562 lr=0.000617472 time=0.041s ips=3085/s
2025-08-16 01:35:37 | INFO | train | epoch=10 step=88/115 global_step=1123 loss=0.6053 batch_acc=0.6953 lr=0.00061675 time=0.041s ips=3087/s
2025-08-16 01:35:37 | INFO | train | epoch=10 step=89/115 global_step=1124 loss=0.6323 batch_acc=0.6328 lr=0.000616027 time=0.041s ips=3089/s
2025-08-16 01:35:38 | INFO | train | epoch=10 step=90/115 global_step=1125 loss=0.6366 batch_acc=0.6562 lr=0.000615304 time=0.036s ips=3539/s
2025-08-16 01:35:38 | INFO | train | epoch=10 step=91/115 global_step=1126 loss=0.6352 batch_acc=0.6406 lr=0.000614581 time=0.036s ips=3543/s
2025-08-16 01:35:38 | INFO | train | epoch=10 step=92/115 global_step=1127 loss=0.6519 batch_acc=0.6016 lr=0.000613857 time=0.037s ips=3482/s
2025-08-16 01:35:39 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch9_step1127.pt
2025-08-16 01:35:39 | INFO | train | epoch=10 step=93/115 global_step=1128 loss=0.6481 batch_acc=0.6406 lr=0.000613133 time=0.036s ips=3541/s
2025-08-16 01:35:39 | INFO | train | epoch=10 step=94/115 global_step=1129 loss=0.6175 batch_acc=0.6562 lr=0.000612409 time=0.037s ips=3493/s
2025-08-16 01:35:39 | INFO | train | epoch=10 step=95/115 global_step=1130 loss=0.6208 batch_acc=0.6641 lr=0.000611685 time=0.037s ips=3465/s
2025-08-16 01:35:39 | INFO | train | epoch=10 step=96/115 global_step=1131 loss=0.6804 batch_acc=0.5781 lr=0.00061096 time=0.037s ips=3454/s
2025-08-16 01:35:39 | INFO | train | epoch=10 step=97/115 global_step=1132 loss=0.6149 batch_acc=0.6875 lr=0.000610236 time=0.037s ips=3478/s
2025-08-16 01:35:39 | INFO | train | epoch=10 step=98/115 global_step=1133 loss=0.6873 batch_acc=0.5859 lr=0.000609511 time=0.036s ips=3544/s
2025-08-16 01:35:40 | INFO | train | epoch=10 step=99/115 global_step=1134 loss=0.6355 batch_acc=0.6328 lr=0.000608785 time=0.036s ips=3548/s
2025-08-16 01:35:40 | INFO | train | epoch=10 step=100/115 global_step=1135 loss=0.6798 batch_acc=0.6250 lr=0.00060806 time=0.036s ips=3545/s
2025-08-16 01:35:40 | INFO | train | epoch=10 step=101/115 global_step=1136 loss=0.6588 batch_acc=0.6016 lr=0.000607334 time=0.036s ips=3543/s
2025-08-16 01:35:40 | INFO | train | epoch=10 step=102/115 global_step=1137 loss=0.6533 batch_acc=0.6406 lr=0.000606609 time=0.036s ips=3537/s
2025-08-16 01:35:41 | INFO | train | epoch=10 step=103/115 global_step=1138 loss=0.6224 batch_acc=0.6641 lr=0.000605882 time=0.037s ips=3484/s
2025-08-16 01:35:41 | INFO | train | epoch=10 step=104/115 global_step=1139 loss=0.6805 batch_acc=0.6016 lr=0.000605156 time=0.036s ips=3520/s
2025-08-16 01:35:41 | INFO | train | epoch=10 step=105/115 global_step=1140 loss=0.6273 batch_acc=0.6562 lr=0.00060443 time=0.036s ips=3547/s
2025-08-16 01:35:41 | INFO | train | epoch=10 step=106/115 global_step=1141 loss=0.6373 batch_acc=0.6641 lr=0.000603703 time=0.036s ips=3539/s
2025-08-16 01:35:41 | INFO | train | epoch=10 step=107/115 global_step=1142 loss=0.6415 batch_acc=0.6250 lr=0.000602976 time=0.037s ips=3488/s
2025-08-16 01:35:42 | INFO | train | epoch=10 step=108/115 global_step=1143 loss=0.6268 batch_acc=0.6328 lr=0.000602249 time=0.036s ips=3535/s
2025-08-16 01:35:42 | INFO | train | epoch=10 step=109/115 global_step=1144 loss=0.6517 batch_acc=0.5938 lr=0.000601522 time=0.036s ips=3546/s
2025-08-16 01:35:42 | INFO | train | epoch=10 step=110/115 global_step=1145 loss=0.6358 batch_acc=0.6250 lr=0.000600794 time=0.036s ips=3547/s
2025-08-16 01:35:42 | INFO | train | epoch=10 step=111/115 global_step=1146 loss=0.6962 batch_acc=0.5391 lr=0.000600066 time=0.037s ips=3493/s
2025-08-16 01:35:43 | INFO | train | epoch=10 step=112/115 global_step=1147 loss=0.6480 batch_acc=0.5703 lr=0.000599338 time=0.037s ips=3472/s
2025-08-16 01:35:43 | INFO | train | epoch=10 step=113/115 global_step=1148 loss=0.6184 batch_acc=0.6250 lr=0.00059861 time=0.036s ips=3534/s
2025-08-16 01:35:43 | INFO | train | epoch=10 step=114/115 global_step=1149 loss=0.6156 batch_acc=0.6641 lr=0.000597882 time=0.036s ips=3553/s
2025-08-16 01:35:43 | INFO | train | epoch=10 step=115/115 global_step=1150 loss=0.6498 batch_acc=0.6429 lr=0.000597153 time=0.023s ips=3076/s
2025-08-16 01:35:45 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch9_step1150.pt
2025-08-16 01:35:47 | INFO | train | Train: loss=0.6446 acc=0.6300 samples=14662 steps=115 time=29.58s | Val: loss=0.6735 acc=0.6044 samples=862 time=1.96s
2025-08-16 01:35:48 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch9_step1150.pt
2025-08-16 01:35:48 | INFO | train | Epoch 11/20
2025-08-16 01:35:49 | INFO | train | epoch=11 step=1/115 global_step=1151 loss=0.6561 batch_acc=0.6562 lr=0.000596425 time=0.041s ips=3094/s
2025-08-16 01:35:49 | INFO | train | epoch=11 step=2/115 global_step=1152 loss=0.6354 batch_acc=0.6484 lr=0.000595696 time=0.041s ips=3128/s
2025-08-16 01:35:49 | INFO | train | epoch=11 step=3/115 global_step=1153 loss=0.6464 batch_acc=0.6797 lr=0.000594967 time=0.041s ips=3126/s
2025-08-16 01:35:49 | INFO | train | epoch=11 step=4/115 global_step=1154 loss=0.7102 batch_acc=0.5469 lr=0.000594237 time=0.041s ips=3129/s
2025-08-16 01:35:50 | INFO | train | epoch=11 step=5/115 global_step=1155 loss=0.6725 batch_acc=0.5469 lr=0.000593508 time=0.036s ips=3542/s
2025-08-16 01:35:50 | INFO | train | epoch=11 step=6/115 global_step=1156 loss=0.6554 batch_acc=0.6016 lr=0.000592778 time=0.037s ips=3476/s
2025-08-16 01:35:50 | INFO | train | epoch=11 step=7/115 global_step=1157 loss=0.6762 batch_acc=0.5391 lr=0.000592048 time=0.037s ips=3504/s
2025-08-16 01:35:50 | INFO | train | epoch=11 step=8/115 global_step=1158 loss=0.6298 batch_acc=0.6562 lr=0.000591318 time=0.036s ips=3510/s
2025-08-16 01:35:51 | INFO | train | epoch=11 step=9/115 global_step=1159 loss=0.6435 batch_acc=0.6172 lr=0.000590588 time=0.036s ips=3532/s
2025-08-16 01:35:51 | INFO | train | epoch=11 step=10/115 global_step=1160 loss=0.6152 batch_acc=0.6641 lr=0.000589858 time=0.036s ips=3519/s
2025-08-16 01:35:51 | INFO | train | epoch=11 step=11/115 global_step=1161 loss=0.6151 batch_acc=0.6562 lr=0.000589127 time=0.037s ips=3478/s
2025-08-16 01:35:51 | INFO | train | epoch=11 step=12/115 global_step=1162 loss=0.6697 batch_acc=0.6016 lr=0.000588396 time=0.037s ips=3472/s
2025-08-16 01:35:52 | INFO | train | epoch=11 step=13/115 global_step=1163 loss=0.6188 batch_acc=0.6562 lr=0.000587665 time=0.036s ips=3539/s
2025-08-16 01:35:52 | INFO | train | epoch=11 step=14/115 global_step=1164 loss=0.6506 batch_acc=0.6094 lr=0.000586934 time=0.037s ips=3459/s
2025-08-16 01:35:52 | INFO | train | epoch=11 step=15/115 global_step=1165 loss=0.6810 batch_acc=0.5859 lr=0.000586203 time=0.037s ips=3497/s
2025-08-16 01:35:52 | INFO | train | epoch=11 step=16/115 global_step=1166 loss=0.6690 batch_acc=0.5859 lr=0.000585472 time=0.036s ips=3508/s
2025-08-16 01:35:53 | INFO | train | epoch=11 step=17/115 global_step=1167 loss=0.6131 batch_acc=0.6875 lr=0.00058474 time=0.036s ips=3542/s
2025-08-16 01:35:53 | INFO | train | epoch=11 step=18/115 global_step=1168 loss=0.6787 batch_acc=0.5469 lr=0.000584008 time=0.037s ips=3495/s
2025-08-16 01:35:53 | INFO | train | epoch=11 step=19/115 global_step=1169 loss=0.6423 batch_acc=0.6562 lr=0.000583276 time=0.037s ips=3506/s
2025-08-16 01:35:53 | INFO | train | epoch=11 step=20/115 global_step=1170 loss=0.6735 batch_acc=0.5859 lr=0.000582544 time=0.036s ips=3532/s
2025-08-16 01:35:54 | INFO | train | epoch=11 step=21/115 global_step=1171 loss=0.6451 batch_acc=0.6641 lr=0.000581812 time=0.036s ips=3527/s
2025-08-16 01:35:54 | INFO | train | epoch=11 step=22/115 global_step=1172 loss=0.6337 batch_acc=0.6250 lr=0.000581079 time=0.037s ips=3504/s
2025-08-16 01:35:54 | INFO | train | epoch=11 step=23/115 global_step=1173 loss=0.5956 batch_acc=0.7812 lr=0.000580347 time=0.037s ips=3504/s
2025-08-16 01:35:55 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch10_step1173.pt
2025-08-16 01:35:55 | INFO | train | epoch=11 step=24/115 global_step=1174 loss=0.6613 batch_acc=0.5703 lr=0.000579614 time=0.036s ips=3523/s
2025-08-16 01:35:55 | INFO | train | epoch=11 step=25/115 global_step=1175 loss=0.6455 batch_acc=0.5781 lr=0.000578881 time=0.036s ips=3536/s
2025-08-16 01:35:55 | INFO | train | epoch=11 step=26/115 global_step=1176 loss=0.6491 batch_acc=0.6250 lr=0.000578148 time=0.037s ips=3478/s
2025-08-16 01:35:55 | INFO | train | epoch=11 step=27/115 global_step=1177 loss=0.6593 batch_acc=0.6172 lr=0.000577415 time=0.037s ips=3463/s
2025-08-16 01:35:55 | INFO | train | epoch=11 step=28/115 global_step=1178 loss=0.6901 batch_acc=0.5469 lr=0.000576682 time=0.037s ips=3478/s
2025-08-16 01:35:56 | INFO | train | epoch=11 step=29/115 global_step=1179 loss=0.5849 batch_acc=0.6953 lr=0.000575948 time=0.036s ips=3534/s
2025-08-16 01:35:56 | INFO | train | epoch=11 step=30/115 global_step=1180 loss=0.6478 batch_acc=0.6172 lr=0.000575214 time=0.036s ips=3521/s
2025-08-16 01:35:56 | INFO | train | epoch=11 step=31/115 global_step=1181 loss=0.6441 batch_acc=0.6562 lr=0.000574481 time=0.037s ips=3498/s
2025-08-16 01:35:56 | INFO | train | epoch=11 step=32/115 global_step=1182 loss=0.7139 batch_acc=0.5391 lr=0.000573747 time=0.036s ips=3538/s
2025-08-16 01:35:56 | INFO | train | epoch=11 step=33/115 global_step=1183 loss=0.6643 batch_acc=0.6094 lr=0.000573013 time=0.036s ips=3541/s
2025-08-16 01:35:56 | INFO | train | epoch=11 step=34/115 global_step=1184 loss=0.6968 batch_acc=0.6016 lr=0.000572278 time=0.036s ips=3509/s
2025-08-16 01:35:57 | INFO | train | epoch=11 step=35/115 global_step=1185 loss=0.6131 batch_acc=0.6641 lr=0.000571544 time=0.036s ips=3509/s
2025-08-16 01:35:57 | INFO | train | epoch=11 step=36/115 global_step=1186 loss=0.6166 batch_acc=0.6797 lr=0.00057081 time=0.036s ips=3542/s
2025-08-16 01:35:57 | INFO | train | epoch=11 step=37/115 global_step=1187 loss=0.6602 batch_acc=0.6406 lr=0.000570075 time=0.036s ips=3517/s
2025-08-16 01:35:57 | INFO | train | epoch=11 step=38/115 global_step=1188 loss=0.6312 batch_acc=0.6484 lr=0.00056934 time=0.036s ips=3527/s
2025-08-16 01:35:57 | INFO | train | epoch=11 step=39/115 global_step=1189 loss=0.6217 batch_acc=0.6719 lr=0.000568605 time=0.037s ips=3504/s
2025-08-16 01:35:58 | INFO | train | epoch=11 step=40/115 global_step=1190 loss=0.6645 batch_acc=0.5938 lr=0.00056787 time=0.036s ips=3538/s
2025-08-16 01:35:58 | INFO | train | epoch=11 step=41/115 global_step=1191 loss=0.6710 batch_acc=0.5781 lr=0.000567135 time=0.036s ips=3542/s
2025-08-16 01:35:58 | INFO | train | epoch=11 step=42/115 global_step=1192 loss=0.6352 batch_acc=0.6406 lr=0.0005664 time=0.036s ips=3532/s
2025-08-16 01:35:58 | INFO | train | epoch=11 step=43/115 global_step=1193 loss=0.6592 batch_acc=0.6016 lr=0.000565665 time=0.036s ips=3507/s
2025-08-16 01:35:59 | INFO | train | epoch=11 step=44/115 global_step=1194 loss=0.6585 batch_acc=0.6719 lr=0.000564929 time=0.036s ips=3536/s
2025-08-16 01:35:59 | INFO | train | epoch=11 step=45/115 global_step=1195 loss=0.6541 batch_acc=0.6484 lr=0.000564193 time=0.036s ips=3540/s
2025-08-16 01:35:59 | INFO | train | epoch=11 step=46/115 global_step=1196 loss=0.6297 batch_acc=0.6953 lr=0.000563458 time=0.037s ips=3470/s
2025-08-16 01:36:01 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch10_step1196.pt
2025-08-16 01:36:01 | INFO | train | epoch=11 step=47/115 global_step=1197 loss=0.6494 batch_acc=0.6172 lr=0.000562722 time=0.041s ips=3119/s
2025-08-16 01:36:01 | INFO | train | epoch=11 step=48/115 global_step=1198 loss=0.6473 batch_acc=0.6172 lr=0.000561986 time=0.041s ips=3122/s
2025-08-16 01:36:01 | INFO | train | epoch=11 step=49/115 global_step=1199 loss=0.6974 batch_acc=0.5703 lr=0.00056125 time=0.041s ips=3155/s
2025-08-16 01:36:01 | INFO | train | epoch=11 step=50/115 global_step=1200 loss=0.6471 batch_acc=0.6172 lr=0.000560513 time=0.037s ips=3445/s
2025-08-16 01:36:01 | INFO | train | epoch=11 step=51/115 global_step=1201 loss=0.6511 batch_acc=0.5859 lr=0.000559777 time=0.037s ips=3449/s
