wnid,label,rank,image_path
n04069434,"reflex camera",7039,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00010715.JPEG"
n04069434,"reflex camera",7948,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00014692.JPEG"
n04069434,"reflex camera",9608,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00019112.JPEG"
n04069434,"reflex camera",9743,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00048202.JPEG"
n04069434,"reflex camera",12362,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00020753.JPEG"
n04069434,"reflex camera",12532,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00010892.JPEG"
n04069434,"reflex camera",12622,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00038099.JPEG"
n04069434,"reflex camera",15452,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00013081.JPEG"
n04069434,"reflex camera",15497,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00016109.JPEG"
n04069434,"reflex camera",16539,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00001854.JPEG"
n04069434,"reflex camera",20746,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00022662.JPEG"
n04069434,"reflex camera",20954,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00001085.JPEG"
n04069434,"reflex camera",21384,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00037186.JPEG"
n04069434,"reflex camera",21882,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00043775.JPEG"
n04069434,"reflex camera",22704,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00004062.JPEG"
n04069434,"reflex camera",23498,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00034113.JPEG"
n04069434,"reflex camera",24372,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00032853.JPEG"
n04069434,"reflex camera",26689,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00037387.JPEG"
n04069434,"reflex camera",26939,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00025977.JPEG"
n04069434,"reflex camera",27063,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00041859.JPEG"
n04069434,"reflex camera",28119,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00044493.JPEG"
n04069434,"reflex camera",28283,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00014371.JPEG"
n04069434,"reflex camera",29629,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00012650.JPEG"
n04069434,"reflex camera",29639,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00003744.JPEG"
n04069434,"reflex camera",30127,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00008413.JPEG"
n04069434,"reflex camera",31334,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00011300.JPEG"
n04069434,"reflex camera",31545,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00005256.JPEG"
n04069434,"reflex camera",32344,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00044051.JPEG"
n04069434,"reflex camera",33451,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00019288.JPEG"
n04069434,"reflex camera",33648,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00012086.JPEG"
n04069434,"reflex camera",34303,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00041089.JPEG"
n04069434,"reflex camera",36784,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00011905.JPEG"
n04069434,"reflex camera",38494,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00037463.JPEG"
n04069434,"reflex camera",39920,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00024065.JPEG"
n04069434,"reflex camera",41833,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00014347.JPEG"
n04069434,"reflex camera",42300,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00043715.JPEG"
n04069434,"reflex camera",42398,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00006160.JPEG"
n04069434,"reflex camera",43843,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00045725.JPEG"
n04069434,"reflex camera",45217,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00030477.JPEG"
n04069434,"reflex camera",46117,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00026322.JPEG"
n04069434,"reflex camera",46555,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00007364.JPEG"
n04069434,"reflex camera",47112,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00048898.JPEG"
n04069434,"reflex camera",48237,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00049582.JPEG"
n04069434,"reflex camera",48661,"/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00012816.JPEG"
n03992509,"potter's wheel",301,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00020704.JPEG"
n03992509,"potter's wheel",646,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00041055.JPEG"
n03992509,"potter's wheel",708,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00029601.JPEG"
n03992509,"potter's wheel",1398,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00043069.JPEG"
n03992509,"potter's wheel",1957,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00026479.JPEG"
n03992509,"potter's wheel",2122,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00005701.JPEG"
n03992509,"potter's wheel",2773,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00039606.JPEG"
n03992509,"potter's wheel",3931,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00044105.JPEG"
n03992509,"potter's wheel",4425,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00044041.JPEG"
n03992509,"potter's wheel",4473,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00013246.JPEG"
n03992509,"potter's wheel",4706,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00014567.JPEG"
n03992509,"potter's wheel",5083,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00036206.JPEG"
n03992509,"potter's wheel",5938,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00003396.JPEG"
n03992509,"potter's wheel",6141,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00022118.JPEG"
n03992509,"potter's wheel",6505,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00003555.JPEG"
n03992509,"potter's wheel",7670,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00009950.JPEG"
n03992509,"potter's wheel",8005,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00032876.JPEG"
n03992509,"potter's wheel",8318,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00003294.JPEG"
n03992509,"potter's wheel",8849,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00005420.JPEG"
n03992509,"potter's wheel",9127,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00015258.JPEG"
n03992509,"potter's wheel",9311,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00040510.JPEG"
n03992509,"potter's wheel",10236,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00039167.JPEG"
n03992509,"potter's wheel",10272,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00025632.JPEG"
n03992509,"potter's wheel",11021,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00026538.JPEG"
n03992509,"potter's wheel",11244,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00046414.JPEG"
n03992509,"potter's wheel",11381,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00000458.JPEG"
n03992509,"potter's wheel",11564,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00049464.JPEG"
n03992509,"potter's wheel",11868,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00016082.JPEG"
n03992509,"potter's wheel",14504,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00048809.JPEG"
n03992509,"potter's wheel",15637,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00049913.JPEG"
n03992509,"potter's wheel",15686,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00014736.JPEG"
n03992509,"potter's wheel",16960,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00031153.JPEG"
n03992509,"potter's wheel",18841,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00042386.JPEG"
n03992509,"potter's wheel",19981,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00007648.JPEG"
n03992509,"potter's wheel",20090,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00025303.JPEG"
n03992509,"potter's wheel",20377,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00047054.JPEG"
n03992509,"potter's wheel",23192,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00008761.JPEG"
n03992509,"potter's wheel",24047,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00026697.JPEG"
n03992509,"potter's wheel",25676,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00033886.JPEG"
n03992509,"potter's wheel",26634,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00006589.JPEG"
n03992509,"potter's wheel",28731,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00006989.JPEG"
n03992509,"potter's wheel",28796,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00037506.JPEG"
n03992509,"potter's wheel",29227,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00005794.JPEG"
n03992509,"potter's wheel",30213,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00046579.JPEG"
n03992509,"potter's wheel",30298,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00038161.JPEG"
n03992509,"potter's wheel",30394,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00003967.JPEG"
n03992509,"potter's wheel",32364,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00034067.JPEG"
n03992509,"potter's wheel",38297,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00038358.JPEG"
n03992509,"potter's wheel",41899,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00043757.JPEG"
n03992509,"potter's wheel",44286,"/home/projects/bagon/shared/imagenet512/val/n03992509/ILSVRC2012_val_00024380.JPEG"
n01514859,"hen",198,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00010162.JPEG"
n01514859,"hen",1422,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00026508.JPEG"
n01514859,"hen",1907,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00009615.JPEG"
n01514859,"hen",2541,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00039067.JPEG"
n01514859,"hen",3196,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00004315.JPEG"
n01514859,"hen",4150,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00049833.JPEG"
n01514859,"hen",4165,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00001114.JPEG"
n01514859,"hen",4933,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00042568.JPEG"
n01514859,"hen",5648,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00047753.JPEG"
n01514859,"hen",6185,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00048242.JPEG"
n01514859,"hen",6431,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00008125.JPEG"
n01514859,"hen",6876,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00037013.JPEG"
n01514859,"hen",7282,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00005535.JPEG"
n01514859,"hen",7306,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00001368.JPEG"
n01514859,"hen",7567,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00041168.JPEG"
n01514859,"hen",9962,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00032169.JPEG"
n01514859,"hen",10266,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00007530.JPEG"
n01514859,"hen",14623,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00048049.JPEG"
n01514859,"hen",14715,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00032310.JPEG"
n01514859,"hen",15939,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00001906.JPEG"
n01514859,"hen",17343,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00045551.JPEG"
n01514859,"hen",19276,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00026271.JPEG"
n01514859,"hen",19628,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00045547.JPEG"
n01514859,"hen",19777,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00032930.JPEG"
n01514859,"hen",20374,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00035141.JPEG"
n01514859,"hen",20667,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00041852.JPEG"
n01514859,"hen",22979,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00029619.JPEG"
n01514859,"hen",22998,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00031481.JPEG"
n01514859,"hen",23150,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00006195.JPEG"
n01514859,"hen",24791,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00028107.JPEG"
n01514859,"hen",25136,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00014917.JPEG"
n01514859,"hen",25309,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00037719.JPEG"
n01514859,"hen",25673,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00007729.JPEG"
n01514859,"hen",26126,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00012528.JPEG"
n01514859,"hen",26219,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00011171.JPEG"
n01514859,"hen",26293,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00041334.JPEG"
n01514859,"hen",26631,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00025324.JPEG"
n01514859,"hen",26866,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00039943.JPEG"
n01514859,"hen",27338,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00014879.JPEG"
n01514859,"hen",32854,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00044276.JPEG"
n01514859,"hen",35044,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00014180.JPEG"
n01514859,"hen",39016,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00021430.JPEG"
n01514859,"hen",39102,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00042135.JPEG"
n01514859,"hen",39884,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00002372.JPEG"
n01514859,"hen",41001,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00040038.JPEG"
n01514859,"hen",42660,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00027762.JPEG"
n01514859,"hen",44105,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00032162.JPEG"
n01514859,"hen",45993,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00004183.JPEG"
n01514859,"hen",47375,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00033538.JPEG"
n01514859,"hen",49685,"/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00022644.JPEG"
n04417672,"thatch, thatched roof",868,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00023197.JPEG"
n04417672,"thatch, thatched roof",1619,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00036902.JPEG"
n04417672,"thatch, thatched roof",1782,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00025107.JPEG"
n04417672,"thatch, thatched roof",1930,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00003312.JPEG"
n04417672,"thatch, thatched roof",2074,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00046865.JPEG"
n04417672,"thatch, thatched roof",2380,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00046924.JPEG"
n04417672,"thatch, thatched roof",2851,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00018764.JPEG"
n04417672,"thatch, thatched roof",3459,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00033019.JPEG"
n04417672,"thatch, thatched roof",4519,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00034142.JPEG"
n04417672,"thatch, thatched roof",5139,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00039570.JPEG"
n04417672,"thatch, thatched roof",5369,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00017064.JPEG"
n04417672,"thatch, thatched roof",5686,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00028486.JPEG"
n04417672,"thatch, thatched roof",6182,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00038401.JPEG"
n04417672,"thatch, thatched roof",7315,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00047693.JPEG"
n04417672,"thatch, thatched roof",8635,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00028112.JPEG"
n04417672,"thatch, thatched roof",9392,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00033040.JPEG"
n04417672,"thatch, thatched roof",10051,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00028124.JPEG"
n04417672,"thatch, thatched roof",10452,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00025280.JPEG"
n04417672,"thatch, thatched roof",14237,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00004491.JPEG"
n04417672,"thatch, thatched roof",14672,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00004658.JPEG"
n04417672,"thatch, thatched roof",15346,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00007791.JPEG"
n04417672,"thatch, thatched roof",15772,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00005112.JPEG"
n04417672,"thatch, thatched roof",16279,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00042793.JPEG"
n04417672,"thatch, thatched roof",16742,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00046482.JPEG"
n04417672,"thatch, thatched roof",18191,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00012631.JPEG"
n04417672,"thatch, thatched roof",18202,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00018611.JPEG"
n04417672,"thatch, thatched roof",18213,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00043337.JPEG"
n04417672,"thatch, thatched roof",19070,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00020017.JPEG"
n04417672,"thatch, thatched roof",21711,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00026663.JPEG"
n04417672,"thatch, thatched roof",21915,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00044899.JPEG"
n04417672,"thatch, thatched roof",22013,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00020265.JPEG"
n04417672,"thatch, thatched roof",23434,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00031542.JPEG"
n04417672,"thatch, thatched roof",25028,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00030490.JPEG"
n04417672,"thatch, thatched roof",25110,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00029350.JPEG"
n04417672,"thatch, thatched roof",27094,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00036624.JPEG"
n04417672,"thatch, thatched roof",27354,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00034635.JPEG"
n04417672,"thatch, thatched roof",28233,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00048192.JPEG"
n04417672,"thatch, thatched roof",28563,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00023548.JPEG"
n04417672,"thatch, thatched roof",31517,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00035683.JPEG"
n04417672,"thatch, thatched roof",32839,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00042006.JPEG"
n04417672,"thatch, thatched roof",33093,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00011261.JPEG"
n04417672,"thatch, thatched roof",35224,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00005633.JPEG"
n04417672,"thatch, thatched roof",35597,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00027137.JPEG"
n04417672,"thatch, thatched roof",36291,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00038097.JPEG"
n04417672,"thatch, thatched roof",36295,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00045330.JPEG"
n04417672,"thatch, thatched roof",37074,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00013350.JPEG"
n04417672,"thatch, thatched roof",44382,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00037701.JPEG"
n04417672,"thatch, thatched roof",44548,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00012696.JPEG"
n04417672,"thatch, thatched roof",44585,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00025908.JPEG"
n04417672,"thatch, thatched roof",45605,"/home/projects/bagon/shared/imagenet512/val/n04417672/ILSVRC2012_val_00025905.JPEG"
n02137549,"mongoose",310,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00016810.JPEG"
n02137549,"mongoose",511,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00016867.JPEG"
n02137549,"mongoose",1640,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00032952.JPEG"
n02137549,"mongoose",2727,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00023033.JPEG"
n02137549,"mongoose",3689,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00019048.JPEG"
n02137549,"mongoose",5093,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00020040.JPEG"
n02137549,"mongoose",5222,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00037155.JPEG"
n02137549,"mongoose",6813,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00047303.JPEG"
n02137549,"mongoose",7750,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00034388.JPEG"
n02137549,"mongoose",8425,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00020520.JPEG"
n02137549,"mongoose",10415,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00023825.JPEG"
n02137549,"mongoose",11427,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00046702.JPEG"
n02137549,"mongoose",12433,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00008417.JPEG"
n02137549,"mongoose",12562,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00033747.JPEG"
n02137549,"mongoose",13922,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00011580.JPEG"
n02137549,"mongoose",15391,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00017694.JPEG"
n02137549,"mongoose",15696,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00003012.JPEG"
n02137549,"mongoose",18256,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00030188.JPEG"
n02137549,"mongoose",19387,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00003540.JPEG"
n02137549,"mongoose",19655,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00022586.JPEG"
n02137549,"mongoose",21060,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00022659.JPEG"
n02137549,"mongoose",21313,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00022241.JPEG"
n02137549,"mongoose",21769,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00031784.JPEG"
n02137549,"mongoose",21889,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00018630.JPEG"
n02137549,"mongoose",22331,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00040841.JPEG"
n02137549,"mongoose",23225,"/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00049781.JPEG"
